id-old,emoji ,name_en-US,name_ja-JP,id,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,,is paralymic,競技人口 (世界),人気の国,個人競技/チーム競技,団体戦があるか,チーム・クラブの値になるか,競技の結果になるか,結果の基準,終了のタイミング,,メモ
eefd60bd-2410-4ccc-8089-a9518ee7856b,,chuck ball,チュックボール,chuck-ball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
fc2879db-95c1-45a6-b384-5fcc87516088,🛹,skateboard,スケートボード,skateboard,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"judgement, completed, none (recreation)",,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
3c85d103-6aa8-406c-b3bd-3c30325d7f0c,🛼,inline skates,インラインスケート,inline-skates,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
d09a0ea6-3168-4b89-9a69-2007f8226d9c,🏃‍♀️,parkour,パルクール,parkour,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
48747d51-4082-4578-af94-b315e7284276,🎯,darts,ダーツ,darts,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
1e9cb9cd-fc72-4ebb-8e44-74ec69efa243,🎱,billiards,ビリヤード,billiards,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
9f36b449-2bf9-472c-8c7f-0fcd6b33df29,🎳,bowling,ボウリング,bowling,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,
bb3bb8dc-7144-4d4e-a9b7-e61b30d12214,,foosball,フーズボール,foosball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
71e2c7fc-86cb-4147-873b-82f620da763f,🎳,Molukku,モルック,Molukku,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,count,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
7869b5c2-f7d0-46bf-b106-e156938a06f5,🏐,dodge ball,ドッジボール,dodge-ball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,time,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
858dd3e0-864f-46c8-adc8-79c6bf058878,⛳️,ground golf,グラウンドゴルフ,ground-golf,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
3ce345d5-6c68-44c2-9024-d6037c220066,🏌️‍♀️,gateball,ゲートボール,gateball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
c9a994c6-0d39-40c3-8b49-54725105ba98,🤿,scuba diving,スキューバダイビング,scuba-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
2ffeb121-faa6-426d-b923-b6ee65e001f2,🤿,free diving,フリーダイビング,free-diving,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,,,FALSE,,,,,,,,,,,,,,,,,,,
1d310bd7-40ae-4f32-a9a8-f9a357022577,🏄,surfing,サーフィン,surfing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,
027a53d5-a4b7-4169-8e14-90c3b9290eeb,🏄,body board,ボディボード,body-board,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
1b2f8bfb-088d-4fa6-962d-5a6363e00c46,🛶,rowing,ローイング,rowing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
27a7a451-66d8-47d6-8589-b5ebd32fb1c4,🛶,canoe,カヌー,canoe,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
08980caf-5338-461d-834c-189ed3fc781c,🛶,kayak,カヤック,kayak,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
db53aa7e-6733-4889-8dc3-a37c04f1b7c0,⛵️,yacht,ヨット,yacht,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
73786931-30bc-416a-98d2-831983d87307,⛵️,sailing,セーリング,sailing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
b68f3a49-18d7-429d-a521-7be14af6bc9e,⛵️,personal watercraft,水上オートバイ,personal-watercraft,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
367a2825-d4fc-4d91-9d3f-cccb6c2268aa,⛷️,skiing,スキー,skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,
3ff48037-144a-4f60-af13-d7165fdcc1ec,⛷️,Basic Skiing,基礎スキー,basic-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,judgement,finish,point,FALSE,skiing,,,,,,,,,,,,,,,,,,
42566d19-394a-4011-830f-fbe1effff46a,⛷️,Freestyle Skiing,フリースタイル スキー,freestyle-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
be6c6541-a486-4b84-8d74-d23e0ce8f375,⛷️,Cross-country skiing,クロスカントリースキー,cross-country-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
33570687-350b-4a2a-89f1-42837ac5c07e,⛷️,skiing free style mogul,モーグル スキー ,skiing-free-style-mogul,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,judgement,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
1151da32-c0a7-42ac-aa99-ae643b3d2d48,⛷️,aerial skiing,エアリアルスキー,aerial-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
cc08d224-9a2f-4858-afda-19429c138e89,⛷️,Ski cross,スキークロス,ski-cross,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
c1eda15d-60f8-47be-a0ab-3868cdd2f52e,⛷️,Half-pipe skiing,ハーフパイプ スキー,half-pipe-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
758bae60-0306-4dc2-9796-4d7e1b923f9e,⛷️,Slopestyle Skiing,スロープスタイル スキー,slopestyle-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
cbbe4361-c085-4b0b-be2a-ba24bb792d19,⛷️,Ski Big Air,スキービッグエアー,ski-big-air,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,freestyle skiing,,,,,,,,,,,,,,,,,
a463ba58-d314-4876-a562-560f41fbe600,⛷️,Alpine skiing,アルペンスキー,alpine-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
c33e7a4e-f48f-400a-b39a-24d0041942de,⛷️,Alpine downhill skiing,アルペンスキー ダウンヒル（滑降）,alpine-downhill-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
5dd8ec51-5ef3-4bdb-a848-2f3606fc0728,⛷️,Alpine Skiing Super Giant Slalom (Super G/SG),アルペンスキー スーパー大回転（スーパーG・SG）,Alpine-Skiing-Super-Giant-Slalom,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
1b4c987c-da91-44f1-b0be-b8edad4974b3,⛷️,Alpine Skiing Giant Slalom (GS),アルペンスキー ジャイアントスラローム（大回転・GS）,Alpine-Skiing-Giant-Slalom,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
e2c232fd-26be-41a7-8ce0-bff4ee879b03,⛷️,Alpine Skiing Slalom (SL),アルペンスキー 回転（スラローム・SL）,Alpine-Skiing-Slalom,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
1bec5ff6-edce-430f-8a15-dbcfd4473dc6,⛷️,Alpine Skiing Combined,アルペンスキー コンバインド（複合）,Alpine-Skiing-Combined,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
8af2169f-e2af-4e08-9278-30780fb9f962,⛷️,Alpine Skiing Parallel,アルペンスキー パラレル,Alpine-Skiing-Parallel,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
609607a5-36bf-40da-b45c-b51cecb6f7e4,⛷️,Alpine Skiing Mixed Team Parallel,アルペンスキー ミックス・チーム・パラレル,Alpine-Skiing-Mixed-Team-Parallel,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,finish,,FALSE,skiing,alpine skiing,,,,,,,,,,,,,,,,,
637b7c5a-fe53-4070-854d-8434c2200bbf,⛷️,Ski jumping,スキージャンプ,Ski-jumping,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,finish,,FALSE,skiing,,,,,,,,,,,,,,,,,,
2cbd21a2-e2d5-4b2b-a996-b5f06c85056c,⛷️,Nordic Combined Skiing,ノルディック複合スキー,Nordic-Combined-Skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
609f9071-3e0b-4706-8257-f809f4262d18,⛷️,Biathlon,バイアスロン,Biathlon,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
4a139bcd-8487-4bf1-b995-207bf1c791ed,⛷️,speed skiing,スピードスキー,speed-skiing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,,FALSE,skiing,,,,,,,,,,,,,,,,,,
2033258a-32bb-4bcf-a719-97b9f2c0d02e,⛷️,Ski Mountaineering,スキーモ,Ski-Mountaineering,山岳スキー,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,finish,,FALSE,,,,,,,,,,,,,,,,,,,
4ab6dd3c-3fc3-4e80-8c58-296dc43800ff,🏂,snowboarding,スノーボード,snowboarding,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
3d26a6c0-3eb4-4c20-a274-a93105347d72,🏂,snowboarding half pipe,スノーボード ハーフパイプ,snowboarding-half-pipe,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
d1791b1d-1ff7-48c9-a722-35c57fb5f80c,🏂,snowboarding slope style,スノーボード スロープスタイル,snowboarding-slope-style,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
9200da6c-1cd1-4e1e-92b3-738fccf8bcdf,🏂,snowboarding straight jump,スノーボード ストレートジャンプ,snowboarding-straight-jump,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
0011169b-43b9-4066-af17-68745c087a5e,🏂,snowboarding Duel Slalom,スノーボード デュアルスラローム,snowboarding-Duel-Slalom,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
d6a16ee5-4e4f-4c32-904a-fe4844704aae,🏂,snowboarding Giant Slalom,スノーボード ジャイアントスラローム,snowboarding-Giant-Slalom,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
57b9df73-c41e-4a7e-b1c1-6adbb7d3e4d6,🏂,Snowboard Cross,スノーボード スノーボードクロス,Snowboard-Cross,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
c2d6396d-bab2-4aaf-8106-08b5a643f1e9,🏂,snowboarding big air,スノーボード ビッグエア,snowboarding-big-air,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
88a6c829-fc4f-4f6b-ab97-7dcc33d53fba,⛸️,figure skating,フィギュアスケート,figure-skating,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
28adb694-ec05-4309-b377-e5ef9b623575,⛸️,figure skating single,フィギュアスケート シングル,figure-skating-single,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
3a18bcdd-60a0-43d2-a810-130cb722babc,⛸️,figure skating pair,フィギュアスケート ペア,figure-skating-pair,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
37a990e8-b702-43d6-b424-71898e6c346e,⛸️,figure skating ice dance,フィギュアスケート アイスダンス,figure-skating-ice-dance,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,
7ecbfd20-9355-4fcc-aecb-520167a2ceef,⛸️,SHORT TRACK SPEED SKATING,アイススケート ショートトラック,SHORT-TRACK-SPEED-SKATING,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
0728725f-172a-4358-9763-8c3d85ec1389,⛸️,speed skating,アイススケート スピードスケート,speed-skating,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
a8edafef-d551-4afe-90e6-9791d03064df,🏒,ice hockey,アイスホッケー,ice-hockey,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
f2ff631b-51cd-4268-ac61-b629a996b6e1,🥊,kickboxing,キックボクシング,kickboxing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
0d568580-a675-4def-83fe-df7339fcb03d,🥊,muay thai,ムエタイ,muay-thai,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
ff6f3ca5-804a-44d0-94e5-893f8c478e68,🥊,taekwondo,テコンドー,taekwondo,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
a57bbba4-db2b-47c1-ad4a-7951e9ebafd4,🥊,brazilian jiu jitsu,ブラジリアン柔術,brazilian-jiu-jitsu,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
c5991b82-7886-49a8-8905-68e335741ffa,🥊,mixed martial arts,総合格闘技,mixed-martial-arts,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,martial arts,,,,,,,,,,,,,,,,,,
354694e5-9c7b-4c3d-8d3c-1558a245dba9,🚵‍♀️,cycling,サイクリング,cycling,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,bicycle,,,,,,,,,,,,,,,,,,
ff4f69f9-8246-4a60-8bda-f1e510af6e81,🚵‍♀️,road bike,ロードバイク,road-bike,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,bicycle,,,,,,,,,,,,,,,,,,
ba2491d7-405d-4885-ad9e-0f4aacee0603,🚲,BMX,BMX,BMX,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,bicycle,,,,,,,,,,,,,,,,,,
f844fb00-5974-4fc5-9d06-8df9da77b419,🪢,jump rope,なわとび,jump-rope,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
9978af8e-5ad8-4558-a6ac-c2b09f37b6da,⚽️,blind soccer,ブラインドサッカー,blind-soccer,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,football,,,,,,,,TRUE,,,,,,,,,,
25cb5acb-ba05-418c-8203-ac0a8c5643f6,⚽️,Deaf soccer,デフサッカー,Deaf-soccer,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,football,,,,,,,,TRUE,,,,,,,,,,
6b8fa422-4dd8-405c-b467-21b43b13e55f,🎾,wheelchair tennis,車椅子テニス,wheelchair-tennis,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
23705746-5641-4433-9790-6eee8dd1879b,🏀,wheelchair basketball,車椅子バスケットボール,wheelchair-basketball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
efc1ae1b-e5b1-4876-b949-8a3f61022538,🏉,wheelchair rugby,車椅子ラグビー,wheelchair-rugby,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
52806a03-9deb-48e4-856f-213c27bb7bae,🤺,wheelchair fencing,車椅子フェンシング,wheelchair-fencing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
62710072-2027-40c2-9187-e1e9ae569a08,⚽️,goal ball,ゴールボール,goal-ball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
cd0649d6-0b01-4ab9-8ce3-1f9ac81826d6,🔴,Boccia,ボッチャ,Boccia,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
1c26d505-daf9-4a88-bb04-5115338b7002,🏐,sitting volleyball,シッティングバレーボール,sitting-volleyball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,
ee03d139-b0c3-4e9d-bc26-5e69435d0314,⚽️,cp soccer,CPサッカー,cp-soccer,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,football,,,,,,,,TRUE,,,,,,,,,,
4bd980e0-d964-4929-acbd-3c317128dee1,⚽️,Amp Petit Soccer,アンプティサッカー,amp-petit-soccer,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,football,,,,,,,,TRUE,,,,,,,,,,
bcd1d203-b0f9-44c5-be43-0662d99f0607,⚽️,electric wheelchair soccer,電動車椅子サッカー,electric-wheelchair-soccer,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,football,,,,,,,,,,,,,,,,,,
ee294e51-dcdd-4b15-b5c0-66d03eb2d262,👩‍🦽,Wheelchair Athletics,車椅子陸上競技,wheelchair-athletics,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
ef13f367-7365-4698-971e-852aa8842900,,Lawn Bowls,ローンボウルズ,lawn-bowls,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
4b20c74a-4653-4f4f-b7bd-5c925a5c58f8,,Gaelic football,ゲーリックフットボール,gaelic-football,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
f3f8540f-3a93-4e63-8144-52716416e61b,,Hurling,ハーリング,hurling,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
81d8c25d-c4f5-4d61-b35c-2f8a815c5934,,Australian rules football,オーストラリアンフットボール,australian-football,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,
560cfc38-6f47-4b2c-895f-f4b07b55298d,⚽️,teqball,テックボール,teqball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,point,count,,FALSE,,,,,,,,,,,,,,,,,,,
7379c32a-c603-4538-8b93-0640a99c269a,,netball,ネットボール,netball,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,point,,,FALSE,,,,,,,,,https://netball.sport/,,,,,,,,,,
e79a83b7-f944-4eef-a817-13785eaef32c,🏃‍♀️,pentathlon,近代五種,pentathlon,ペンタスロン,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,point,finish,point,FALSE,,,,,,,,,,,,,,,,,,,
03329dbd-362e-4d2e-bd50-785e175cadc7,🧊,Luge,リュージュ,Luge,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,,,,,,,,
2eb16ca1-fc2c-447f-ab95-2aee2e2d1e77,🧊,Bobsleigh,ボブスレー,Bobsleigh,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,,,,,,,,
5f548a33-cbf2-47b3-98ea-25ae37f32d97,🧊,Bobsleigh Skeleton,ボブスレースケルトン,Bobsleigh-Skeleton,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,,,,,,,,
9dabf231-de85-4e20-b3b2-9f06bd71b705,,weight lifting,重量挙げ,weight-lifting,ウエイトリフティング ウェイトリフティング,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,weight,FALSE,,,,,,,,,,,,,,,,,,,
6c46b873-ff8e-4000-87cb-efda03234afe,,power lifting,パワーリフティング,power-lifting,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,weight,FALSE,,,,,,,,,,,,,,,,,,,
d67a8d75-f554-43ad-a345-e3cadcc84e17,,rehab,リハビリ,rehab,治療 ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
