id,emoji,name_en-US,name_ja-JP,slug,alias-ja,isUserPref,isTeamPref,isUserActivity,isTeamActivity,isOrgPref,isPersonalEvent,isPersonalEventEntryPoint,isTeamEvent,isTeamEventEntryPoint,isEventResult,isPersonalRecord,resultCriteria,gameEndFactor,recordValue,hasTricks,category 1,category 2,category 3,canBeDraw,gameEndFactorException,scoringUnitCountName,priorityRecordContents,
261aee18-1af0-45f9-b9fe-9df262b1d83a,🥏,Ultimate,アルティメット,Ultimate,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,Ultimate,,,,,,,,,,,チーム,,TRUE,,得点,,,
c73fd8ac-3da6-45de-92dd-081536c8e745,🏐🏖️,beach volleyball,ビーチバレー,beach-volleyball,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,score,,FALSE,volleyball,,,,,,,,,,,チーム,,TRUE,,得点,,,
1af29687-ae88-4a5b-b3d3-cc081cfb3293,🗣️,kabaddi,カバディ,kabaddi,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,point,count,,FALSE,kabaddi,,,,,,,,,,,チーム,,TRUE,,得点,,,
7e9a1592-f789-49bd-9adc-186a25eee382,🏃‍♂️‍➡️,track and field,陸上競技,track-and-field,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,point,score,,FALSE,track and field,,,,,,,,,,,,,TRUE,,得点,,,陸上チームとして検索したい時のため。陸上部、かけっこ教室など。競技として残すべきと判断。水泳も同様
3481d3c7-6e4e-4dea-bfa5-b2c1ff0d01f6,🏃‍♂️‍➡️,track and field Sprint,陸上短距離,taf-sprint,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,point,score,,FALSE,track and field,,,,,,,,,,,,,TRUE,,得点,,,
10c93783-75fb-4235-9ac5-66c73cf37221,🏃‍♂️‍➡️,track and field middle-distance,陸上中距離,taf-middle-distance,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,point,score,,FALSE,track and field,,,,,,,,,,,,,TRUE,,得点,,,
60ce8ca2-28f1-4d2e-bdcd-90a158202316,🏃‍♂️‍➡️,track and field-long-distance,陸上長距離,taf-long-distance,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,point,score,,FALSE,track and field,,,,,,,,,,,,,TRUE,,得点,,,
415b9952-51f8-4e46-b1fe-6a4d00c42597,🏃‍♀️,50m sprint,50m走,50m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,,,,,,,,
4b9e651c-8ef3-42b0-842d-8e239c5f1f51,🏃‍♀️,60m sprint,60m走,60m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,,,,,,,,
7a789685-0c2a-475d-98b1-e00c234394d9,🏃‍♀️,100m sprint,100m走,100m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,トラック競技,短距離,,,,,,,,,,,,,,,,
ead0bab3-bb74-4b42-b1ff-67a49262123b,🏃‍♀️,200m sprint,200m走,200m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,個人,,FALSE,,記録,,,
0a665174-ba95-4a76-86e8-302b94d87b6e,🏃‍♀️,800m sprint,800m走,800m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,トラック競技,中距離,,,,,,,,,,,,,,,,
2c57902c-6694-4019-9cf3-8c3491047072,🏃‍♂️‍➡️,1 mile sprint,1マイル走,1mile-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,,,,,,,,,,,個人,,FALSE,,記録,,,
39d5ea8a-79d1-4c2d-8691-74a994ca3d2f,🏃‍♂️‍➡️,1500m sprint,1500m走,1500m-sprint,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,トラック競技,中距離,,,,,,,,,チーム,,FALSE,,記録,,,
a7e42d0c-1c9c-471c-a9b0-b798e8f5f18e,🏃,400m x 4 relay,400mx4人リレー,taf-400m-x-4-relay,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,record,finish,time,FALSE,track and field,,,,,,,,,,,,,,,,,,
003d2fc4-518d-4c77-be3f-b035c47891b5,🏃,relays,リレー走,taf-relays,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,,,,,,,,,,,,,,,,,,,
409651db-c71c-43b0-845f-014e4bc17cb2,🏃,steeplechase,障害物走,taf-steeplechase,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,,,,,,,,,,,,,,,,,,,
bde9cd0b-8784-4eab-b366-ce0fb6aa6996,🏃,3000m steeplechase,3000m 障害物走,taf-3000m-steeplechase,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,,,,,,,,,,,,個人,,FALSE,,記録,,,
47adf939-8073-43ee-9fda-8e3bfdc85f6e,🏃,5000m run,5000m走,taf-5000m-run,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,,,,,,,,,,,個人,,FALSE,,記録,,,
bc4bc54e-7de7-40ee-86dc-712361992001,🏃,10000m run,10000m走,taf-10000m-run,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,finish,time,FALSE,track and field,,,,,,,,,,,,,,,,,,
08fa2d9c-efe8-4640-8d04-4f09709ae52f,🏃,Track and field throwing event,陸上投擲種目,taf-throwing-event,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,,,,,,,,,,,,個人,,FALSE,,記録,,,
a45e4376-421d-4303-b397-b5cfc782d1b5,🏃,hammer throw,ハンマー投げ,hammer-throw,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,投擲,,,,,,,,,個人,,FALSE,,記録,,,
b80b1d56-92ed-4fe2-b333-c18a8e48790f,🏃,shot put,砲丸投げ,shot-put,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,投擲,,,,,,,,,個人,,FALSE,,記録,,,
7c54ab5f-d16a-4ce9-8f91-a0e62b86b26e,🥏,discus throw,円盤投げ,discus-throw,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,投擲,,,,,,,,,個人,,FALSE,,記録,,,
1bb3e82f-31be-4527-b678-2afd73e44a58,🏃,javelin throwing,槍投げ,javelin-throwing,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,record,"finish, count",distance,FALSE,track and field,フィールド競技,投擲,,,,,,,,,,,,,,,,
aacfd969-7aaa-423b-ab27-fb6d363b6acf,🦘,Track and field jumping event,陸上跳躍種目,Track-and-field-jumping-event,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,record,finish,,FALSE,,,,,,,,,,,,個人,,FALSE,,記録,,,
