name,code,latitude,longitude,zoom
虻田郡ニセコ町,abutagunnisekocho-town,42.829298,140.638993,13
虻田郡京極町,abutagunkyogokucho-town,42.857638,140.901499,13
虻田郡倶知安町,abutagunkutchancho-town,42.90059,140.795967,13
虻田郡喜茂別町,abutagunkimobetsucho-town,42.755457,141.017639,13
虻田郡洞爺湖町,abutaguntoyakocho-town,42.555599,140.764077,13
虻田郡留寿都村,abutagunrusutsumura-village,42.693191,140.833442,13
虻田郡真狩村,abutagunmakkarimura-village,42.756534,140.826831,13
虻田郡豊浦町,abutaguntoyoracho-town,42.66386,140.647402,13
赤平市,akabirashi-city,43.510733,142.09303,13
足寄郡足寄町,ashorogunashorocho-town,43.343657,143.765379,13
足寄郡陸別町,ashorogunrikubetsucho-town,43.469336,143.782572,13
野付郡別海町,notsukegunbetsukaicho-town,43.393788,144.707204,13
釧路市,kushiroshi-city,43.060789,144.367638,13
釧路郡釧路町,kushirogunkushirocho-town,42.966902,144.713291,13
阿寒郡鶴居村,akanguntsuruimura-village,43.092401,144.306244,13
雨竜郡北竜町,uryugunhokuryucho-town,43.726157,141.839303,13
雨竜郡妹背牛町,uryugunmoseushicho-town,43.740122,141.967821,13
雨竜郡幌加内町,uryugunhorokanaicho-town,44.041372,142.147318,13
雨竜郡沼田町,uryugunnumatacho-town,43.819272,142.001247,13
雨竜郡秩父別町,uryugunchippubetsucho-town,43.76061,141.948756,13
雨竜郡雨竜町,uryugunuryucho-town,43.644087,141.889432,13
